transaction_id,transaction_date,customer_id,Purchase_id,Product_Name,product_category,Sales_Channel,purchase_price,sale_price,discount_percentage,quantity_sold,Inventory_Status,region,Payment_Method
911,7/31/2025,1911,100911,,accessories,Retail,178.58,940.23,31.77,497,Out of Stock,Dubai,Card
912,11/24/2025,1912,100912,EcoFriendly Tech,home goods,Oniline,287.74,153.61,45.97,531,In Stock,Ajman,Card
913,12/28/2025,1913,100913,EcoFriendly Tech,accessories,Retail,590.04,598.03,34.99,380,Out of Stock,Ajman,Card
914,12/27/2025,1914,100914,FutureTech 10000,electronics,Oniline,522.84,1291.5,2.38,527,In Stock,Sharjah,Online
915,3/18/2025,1915,100915,InnoTech 3000,electronics,Retail,577.54,682.56,29.47,970,Out of Stock,Ajman,Online
916,07/02/2025,1916,100916,InnoTech 3000,accessories,Retail,583.1,880.29,37.31,544,In Stock,Sharjah,Card
917,01/11/2025,1917,100917,MegaGizmo X,electronics,Oniline,210.44,435.51,25.09,476,In Stock,Sharjah,Cash
918,08/11/2025,1918,100918,MegaGizmo X,electronics,Oniline,67.54,96.9,7.24,442,Out of Stock,Sharjah,Online
919,01/12/2026,1919,100919,GigaGadget 9000,clothing,Retail,434.89,895.76,,28,In Stock,Abu Dhabi,Card
920,10/16/2025,1920,100920,PowerTech Max,,Retail,111.27,934.74,,912,,Ajman,Card
921,2/14/2025,1921,100921,GigaGadget 9000,clothing,Retail,282.43,1001.32,33.49,735,Out of Stock,Ajman,Card
922,02/10/2025,1922,100922,SmartTech Elite,accessories,Retail,790.28,622.25,19.26,808,Low Stock,Dubai,Online
923,05/06/2025,1923,100923,TechSavvy 5000,home goods,Oniline,988.42,1011.43,2.34,681,In Stock,Sharjah,Cash
924,01/12/2025,1924,100924,SuperWidget 2000,home goods,Retail,426.33,491.97,36.84,207,Low Stock,Dubai,Cash
925,3/14/2025,1925,100925,SmartTech Elite,,Oniline,623.31,1325.54,,219,Out of Stock,Ajman,Card
926,6/27/2025,1926,100926,MegaGizmo X,,Oniline,456.57,331.21,36.15,560,Out of Stock,Dubai,Cash
927,1/13/2026,1927,100927,FutureTech 10000,home goods,Oniline,962.95,193.51,33.42,405,Low Stock,Sharjah,Cash
928,1/29/2025,1928,100928,FutureTech 10000,home goods,Retail,744.35,113.42,35.62,545,Out of Stock,Dubai,Online
929,5/20/2025,1929,100929,UltimateGadget Pro,home goods,Retail,395.8,195.97,7.34,596,Out of Stock,Dubai,Card
930,1/20/2026,1930,100930,SuperWidget 2000,accessories,,161.01,612.21,19.48,452,Out of Stock,Sharjah,Online
931,12/09/2025,1931,100931,,clothing,Retail,513.19,635.76,12.7,148,In Stock,Ajman,Card
932,2/16/2026,1932,100932,TechSavvy 5000,electronics,Retail,961.61,1100.31,2.2,608,Low Stock,Sharjah,Card
933,2/22/2026,1933,100933,TechSavvy 5000,appliances,Oniline,86.33,779.35,28.1,125,,Ajman,Online
934,5/21/2025,1934,100934,InnoTech 3000,electronics,Retail,825.77,1402.46,45.43,730,Low Stock,Dubai,Card
935,02/02/2026,1935,100935,TechSavvy 5000,,Oniline,311.03,888.58,13.32,244,In Stock,Abu Dhabi,Cash
936,10/18/2025,1936,100936,SuperWidget 2000,appliances,Oniline,666.26,1167.43,24.45,325,In Stock,Ajman,Card
937,01/12/2025,1937,100937,GigaGadget 9000,accessories,Retail,914.63,116.08,28.53,640,Low Stock,Abu Dhabi,Card
938,3/20/2026,1938,100938,UltimateGadget Pro,home goods,Retail,116.29,1458.03,18.9,89,Low Stock,Abu Dhabi,Online
939,8/30/2025,1939,100939,MegaGizmo X,clothing,Oniline,547.91,429.62,11.43,177,Out of Stock,Ajman,Online
940,12/22/2025,1940,100940,PowerTech Max,home goods,Retail,722.83,1457.5,44.7,54,Low Stock,Abu Dhabi,Cash
941,12/02/2025,1941,100941,UltimateGadget Pro,appliances,Oniline,736.27,1260.48,,736,Out of Stock,Sharjah,Cash
942,05/02/2025,1942,100942,EcoFriendly Tech,home goods,Retail,333.09,606.06,24.14,444,Low Stock,Sharjah,Card
943,02/05/2025,1943,100943,InnoTech 3000,electronics,Oniline,768.6,869.16,7.45,786,,Abu Dhabi,Cash
944,05/08/2025,1944,100944,PowerTech Max,appliances,Retail,949.48,572.32,28.7,31,In Stock,,
945,3/24/2025,1945,100945,PowerTech Max,home goods,Oniline,669.79,1083.37,10.62,922,Low Stock,Ajman,Card
946,03/03/2026,1946,100946,PowerTech Max,,Oniline,707.11,869.22,43.93,933,In Stock,Abu Dhabi,Cash
947,10/28/2025,1947,100947,InnoTech 3000,electronics,Oniline,692.41,218.12,48.4,520,In Stock,,Card
948,1/13/2025,1948,100948,UltimateGadget Pro,appliances,Retail,789.26,532.93,15.81,121,Low Stock,Ajman,Card
949,01/09/2026,1949,100949,UltimateGadget Pro,electronics,Oniline,220.42,702.35,37.19,534,Low Stock,Sharjah,Card
950,09/09/2025,1950,100950,TechSavvy 5000,home goods,Retail,877.85,1003.86,19.57,936,In Stock,Dubai,Cash
951,12/15/2025,1951,100951,,appliances,Retail,563.27,1361.33,24.16,471,Out of Stock,Ajman,Card
952,12/30/2025,1952,100952,EcoFriendly Tech,home goods,Oniline,47.24,1356.73,2.55,384,Out of Stock,,Card
953,2/24/2025,1953,100953,EcoFriendly Tech,clothing,Retail,724.6,1316.69,19.19,686,Out of Stock,Abu Dhabi,Online
954,10/31/2025,1954,100954,InnoTech 3000,home goods,Retail,778.94,1363.73,44.54,341,In Stock,Dubai,Cash
955,2/21/2026,1955,100955,MegaGizmo X,clothing,Oniline,631.54,1041.96,10.11,947,Out of Stock,Abu Dhabi,Card
956,12/20/2025,1956,100956,TechSavvy 5000,accessories,Retail,336.03,471.24,,652,Low Stock,Sharjah,Cash
957,10/24/2025,1957,100957,SmartTech Elite,accessories,Retail,700.83,77.17,38.69,82,Out of Stock,Sharjah,Cash
958,7/15/2025,1958,100958,MegaGizmo X,appliances,Retail,325.43,1322.76,44.09,574,Out of Stock,Dubai,Cash
959,08/11/2025,1959,100959,EcoFriendly Tech,,Retail,875.23,1328.72,44.48,286,In Stock,Sharjah,Cash
960,1/20/2026,1960,100960,,accessories,Oniline,259.95,354.83,27.64,86,Out of Stock,Sharjah,Cash
961,04/07/2025,1961,100961,MegaGizmo X,electronics,Oniline,506.85,326.64,45.7,62,In Stock,Ajman,Cash
962,11/16/2025,1962,100962,TechSavvy 5000,,Retail,806.49,1271.23,40.97,510,Low Stock,Ajman,Cash
963,08/07/2025,1963,100963,FutureTech 10000,home goods,Retail,964.91,1016.4,27.51,632,Out of Stock,Ajman,Online
964,11/26/2025,1964,100964,FutureTech 10000,accessories,Oniline,510.96,237.64,40.94,855,In Stock,Dubai,Online
965,03/08/2026,1965,100965,TechSavvy 5000,home goods,Retail,818.51,391.5,22.75,488,,Sharjah,Cash
966,11/18/2025,1966,100966,FutureTech 10000,accessories,Retail,604.45,440.25,48.61,696,Out of Stock,Sharjah,Online
967,3/29/2025,1967,100967,SuperWidget 2000,appliances,Retail,375.42,1143.7,0.65,223,Low Stock,Ajman,Online
968,1/13/2026,1968,100968,FutureTech 10000,home goods,Oniline,718.64,1124.08,47.41,827,Out of Stock,Ajman,Online
969,3/27/2025,1969,100969,,home goods,Retail,442.01,293.25,27.3,375,Out of Stock,Ajman,Card
970,3/13/2026,1970,100970,EcoFriendly Tech,appliances,Oniline,299.01,567.27,24.33,23,Low Stock,Dubai,Card
971,11/03/2025,1971,100971,FutureTech 10000,appliances,,159.84,410.94,44.27,239,In Stock,Sharjah,Card
972,6/29/2025,1972,100972,FutureTech 10000,accessories,Retail,462.97,1393.25,43.18,406,In Stock,Abu Dhabi,Cash
973,3/29/2025,1973,100973,MegaGizmo X,accessories,Oniline,600.45,1432.17,13.14,619,Out of Stock,Abu Dhabi,
974,07/08/2025,1974,100974,InnoTech 3000,clothing,,778.02,546.33,4.07,202,Out of Stock,Abu Dhabi,
975,02/03/2025,1975,100975,,clothing,Retail,963.94,1117.06,8.4,967,Low Stock,Sharjah,Cash
976,3/25/2025,1976,100976,UltimateGadget Pro,home goods,Retail,187.84,1385.93,16.73,137,Low Stock,Abu Dhabi,Online
977,9/24/2025,1977,100977,InnoTech 3000,clothing,Oniline,843.84,1427.19,6.82,297,In Stock,Dubai,Online
978,07/02/2025,1978,100978,InnoTech 3000,home goods,Retail,236.57,319.34,17.6,356,Low Stock,Dubai,
979,7/21/2025,1979,100979,InnoTech 3000,home goods,Retail,493.9,767.2,48.94,351,Out of Stock,Ajman,Cash
980,1/21/2025,1980,100980,UltimateGadget Pro,appliances,Retail,183.88,1380.14,43.16,407,,Ajman,Card
981,08/10/2025,1981,100981,SmartTech Elite,,Oniline,35.28,782.42,23.47,118,Low Stock,Sharjah,
982,8/14/2025,1982,100982,SuperWidget 2000,,Retail,293.33,1156.82,,800,,Sharjah,Cash
983,7/29/2025,1983,100983,GigaGadget 9000,clothing,Retail,633.1,1359.37,2.58,758,,Dubai,Cash
984,8/28/2025,1984,100984,UltimateGadget Pro,,Oniline,639.64,27.65,2.86,730,Low Stock,Ajman,Cash
985,1/14/2026,1985,100985,,,Oniline,184.71,211.01,28,660,Low Stock,Abu Dhabi,Online
986,12/08/2025,1986,100986,UltimateGadget Pro,clothing,Retail,361.78,569.52,34.78,438,Low Stock,Abu Dhabi,Cash
987,2/20/2026,1987,100987,,home goods,Oniline,199.76,25.68,28.26,241,Out of Stock,Ajman,Card
988,2/25/2025,1988,100988,EcoFriendly Tech,accessories,Oniline,446.45,206.79,38.67,658,In Stock,Sharjah,Online
989,07/10/2025,1989,100989,UltimateGadget Pro,home goods,Oniline,88.96,728.85,44.43,605,Low Stock,Ajman,Cash
990,07/05/2025,1990,100990,SmartTech Elite,clothing,Retail,582.8,699.53,43.3,38,Low Stock,Abu Dhabi,Card
991,1/23/2025,1991,100991,,accessories,Retail,227.91,616.42,7.52,494,Out of Stock,Sharjah,Cash
992,6/15/2025,1992,100992,SmartTech Elite,accessories,Retail,96.45,115.42,46.38,33,Low Stock,Dubai,Online
993,10/16/2025,1993,100993,SuperWidget 2000,accessories,Oniline,826.02,89.17,15.48,618,Low Stock,Sharjah,Online
994,10/04/2025,1994,100994,FutureTech 10000,electronics,Oniline,699.15,1172.29,,113,In Stock,Dubai,Online
995,2/20/2026,1995,100995,SuperWidget 2000,home goods,Oniline,947.67,322.86,34.67,745,,Abu Dhabi,
996,2/14/2026,1996,100996,,clothing,Retail,23.08,914.31,5.31,989,Low Stock,Dubai,Card
997,8/24/2025,1997,100997,SmartTech Elite,,Retail,291.05,843.25,26.11,944,In Stock,Abu Dhabi,Online
998,08/09/2025,1998,100998,SuperWidget 2000,clothing,Oniline,591.81,78.53,,68,In Stock,Dubai,Cash
999,02/05/2025,1999,100999,GigaGadget 9000,appliances,Retail,477.87,770.38,17.75,958,In Stock,Ajman,Online
1000,1/20/2025,2000,101000,PowerTech Max,accessories,Retail,704.64,1326.83,48.53,37,Low Stock,Abu Dhabi,Online
